fecha	banda	reflec
2021-11-27	B02	0.0982
2021-11-27	B03	0.13733333333333334
2021-11-27	B04	0.10853333333333332
2021-11-27	B05	0.13333333333333333
2021-11-27	B06	0.09423333333333334
2021-11-27	B07	0.09973333333333334
2021-11-27	B08	0.0972
2021-11-27	B8A	0.0982
2021-11-27	B11	0.09513333333333332
2021-11-27	B12	0.07993333333333333
2021-12-02	B01	0.07693333333333334
2021-12-02	B02	0.09516666666666666
2021-12-02	B03	0.127
2021-12-02	B04	0.11533333333333332
2021-12-02	B05	0.13040000000000002
2021-12-02	B06	0.10893333333333333
2021-12-02	B07	0.1161
2021-12-02	B08	0.0915
2021-12-02	B8A	0.10823333333333332
2021-12-02	B11	0.102
2021-12-02	B12	0.0913
2021-12-07	B01	0.0497
2021-12-07	B02	0.04953333333333333
2021-12-07	B03	0.0625
2021-12-07	B04	0.05599999999999999
2021-12-07	B05	0.0589
2021-12-07	B06	0.0493
2021-12-07	B07	0.0543
2021-12-07	B08	0.0501
2021-12-07	B8A	0.055
2021-12-07	B11	0.05876666666666667
2021-12-07	B12	0.04913333333333333
2021-12-12	B01	0.7927
2021-12-12	B02	0.5728
2021-12-12	B03	0.5761333333333334
2021-12-12	B04	0.5993333333333333
2021-12-12	B05	0.6663333333333333
2021-12-12	B06	0.6586666666666666
2021-12-12	B07	0.6476333333333333
2021-12-12	B08	0.5236
2021-12-12	B8A	0.6398666666666667
2021-12-12	B11	0.4736333333333333
2021-12-12	B12	0.4172
2021-12-17	B01	0.0762
2021-12-17	B02	0.1105
2021-12-17	B03	0.1478
2021-12-17	B04	0.12306666666666669
2021-12-17	B05	0.1399
2021-12-17	B06	0.11946666666666668
2021-12-17	B07	0.12769999999999998
2021-12-17	B08	0.11113333333333332
2021-12-17	B8A	0.12496666666666668
2021-12-17	B11	0.1098
